EFO_url	EFO_value	cosine_distance	GWAS_trait	GWAS_ID
http://www.ebi.ac.uk/efo/EFO_0008051	C-C motif chemokine 3 measurement	0.7270509	C-X-C motif chemokine 10	prot-a-738
http://www.ebi.ac.uk/efo/EFO_0008041	C-C motif chemokine 1 measurement	0.7218766000000001	C-X-C motif chemokine 10	prot-a-738
http://www.ebi.ac.uk/efo/EFO_0008052	C-C motif chemokine 3-like 1 measurement	0.7019837	C-X-C motif chemokine 10	prot-a-738
http://purl.obolibrary.org/obo/UBERON_0001066	intervertebral disk	0.7786521	Diagnoses - main ICD10: M51.1 Lumbar and other intervertebral disk disorders with radiculopathy	ukb-b-18279
http://www.ebi.ac.uk/efo/EFO_0004621	vitamin B6 measurement	0.8473598	Vitamin B6	ukb-b-7864
http://purl.obolibrary.org/obo/CHEBI_36080	protein	0.7781441	Matrix-remodeling-associated protein 8	prot-a-1976
http://purl.obolibrary.org/obo/CHEBI_8551	Protein N6,N6,N6-trimethyl-L-lysine	0.7781441	Matrix-remodeling-associated protein 8	prot-a-1976
http://www.ebi.ac.uk/efo/EFO_0008208	leukocyte immunoglobulin-like receptor subfamily B member 1 measurement	0.7246693	Killer cell lectin-like receptor subfamily F member 1	prot-a-1673
http://purl.obolibrary.org/obo/CHEBI_36080	protein	0.9515756	VIP36-like protein	prot-a-1756
http://purl.obolibrary.org/obo/CHEBI_8551	Protein N6,N6,N6-trimethyl-L-lysine	0.9515756	VIP36-like protein	prot-a-1756
http://purl.obolibrary.org/obo/CHEBI_64119	(S)-(-)-sulpiride	0.7033476000000001	X-12442--5,8-tetradecadienoate	ieu-a-610
http://purl.obolibrary.org/obo/HP_0030834	shoulder pain	0.7446945	Pain type(s) experienced in last month: Neck or shoulder pain	ukb-b-18596
http://purl.obolibrary.org/obo/CHEBI_36080	protein	0.9231526000000001	Protein FAM19A5	prot-a-1043
http://purl.obolibrary.org/obo/CHEBI_8551	Protein N6,N6,N6-trimethyl-L-lysine	0.9231526000000001	Protein FAM19A5	prot-a-1043
http://www.ebi.ac.uk/efo/EFO_0008059	C-X-C motif chemokine 6 measurement	0.8838816	C-X-C motif chemokine ligand 6	prot-b-56
http://www.ebi.ac.uk/efo/EFO_0008083	chemokine (C-X-C motif) ligand 1 measurement	0.8755025000000001	C-X-C motif chemokine ligand 6	prot-b-56
http://www.ebi.ac.uk/efo/EFO_0008058	C-X-C motif chemokine 5 measurement	0.8737657999999999	C-X-C motif chemokine ligand 6	prot-b-56
http://www.ebi.ac.uk/efo/EFO_0008057	C-X-C motif chemokine 11 measurement	0.8689895999999999	C-X-C motif chemokine ligand 6	prot-b-56
http://www.ebi.ac.uk/efo/EFO_0008056	C-X-C motif chemokine 10 measurement	0.8594937	C-X-C motif chemokine ligand 6	prot-b-56
http://www.ebi.ac.uk/efo/EFO_0008055	C-C motif chemokine 8 measurement	0.7711611	C-X-C motif chemokine ligand 6	prot-b-56
http://www.ebi.ac.uk/efo/EFO_0008082	chemokine (C-C motif) ligand 27 measurement	0.7697221000000001	C-X-C motif chemokine ligand 6	prot-b-56
http://www.ebi.ac.uk/efo/EFO_0008044	C-C motif chemokine 16 measurement	0.7618442000000001	C-X-C motif chemokine ligand 6	prot-b-56
http://www.ebi.ac.uk/efo/EFO_0008047	C-C motif chemokine 19 measurement	0.7507496	C-X-C motif chemokine ligand 6	prot-b-56
http://www.ebi.ac.uk/efo/EFO_0008053	C-C motif chemokine 5 measurement	0.7506989	C-X-C motif chemokine ligand 6	prot-b-56
http://www.ebi.ac.uk/efo/EFO_0008042	C-C motif chemokine 14 measurement	0.7500556	C-X-C motif chemokine ligand 6	prot-b-56
http://www.ebi.ac.uk/efo/EFO_0008049	C-C motif chemokine 23 measurement	0.7498408999999999	C-X-C motif chemokine ligand 6	prot-b-56
http://www.ebi.ac.uk/efo/EFO_0008054	C-C motif chemokine 7 measurement	0.7489625	C-X-C motif chemokine ligand 6	prot-b-56
http://www.ebi.ac.uk/efo/EFO_0008045	C-C motif chemokine 17 measurement	0.7489283	C-X-C motif chemokine ligand 6	prot-b-56
http://www.ebi.ac.uk/efo/EFO_0008046	C-C motif chemokine 18 measurement	0.7455379	C-X-C motif chemokine ligand 6	prot-b-56
http://www.ebi.ac.uk/efo/EFO_0008048	C-C motif chemokine 21 measurement	0.7431957	C-X-C motif chemokine ligand 6	prot-b-56
http://www.ebi.ac.uk/efo/EFO_0008051	C-C motif chemokine 3 measurement	0.7430451	C-X-C motif chemokine ligand 6	prot-b-56
http://www.ebi.ac.uk/efo/EFO_0008043	C-C motif chemokine 15 measurement	0.7427044	C-X-C motif chemokine ligand 6	prot-b-56
http://www.ebi.ac.uk/efo/EFO_0008050	C-C motif chemokine 25 measurement	0.7362047	C-X-C motif chemokine ligand 6	prot-b-56
http://www.ebi.ac.uk/efo/EFO_0008041	C-C motif chemokine 1 measurement	0.7360781000000001	C-X-C motif chemokine ligand 6	prot-b-56
http://www.ebi.ac.uk/efo/EFO_0008052	C-C motif chemokine 3-like 1 measurement	0.7159863	C-X-C motif chemokine ligand 6	prot-b-56
http://www.ebi.ac.uk/efo/EFO_0008156	human Chorionic Gonadotropin measurement	0.904361	Human Chorionic Gonadotropin	prot-a-527
http://www.ebi.ac.uk/efo/EFO_0008000	peak insulin response measurement	0.9179523999999999	Peak insulin response	ebi-a-GCST004487
http://www.ebi.ac.uk/efo/EFO_0008531	GLP-1-stimulated insulin response	0.8864093	Peak insulin response	ebi-a-GCST004487
http://www.ebi.ac.uk/efo/EFO_0008473	insulin response measurement	0.801194	Peak insulin response	ebi-a-GCST004487
http://www.ebi.ac.uk/efo/EFO_0006831	acute insulin response measurement	0.7418294999999999	Peak insulin response	ebi-a-GCST004487
http://www.ebi.ac.uk/efo/EFO_0009915	TBC1 domain family member 24	0.7026737999999999	Ectonucleotide pyrophosphatase/phosphodiesterase family member 5	prot-a-947
http://www.ebi.ac.uk/efo/EFO_0007997	granulocyte percentage of myeloid white cells	1.0	Granulocyte percentage of myeloid white cells	ebi-a-GCST004608
http://www.ebi.ac.uk/efo/EFO_0007988	myeloid white cell count	0.7198154999999999	Granulocyte percentage of myeloid white cells	ebi-a-GCST004608
http://www.ebi.ac.uk/efo/EFO_0007994	neutrophil percentage of granulocytes	0.7142124000000001	Granulocyte percentage of myeloid white cells	ebi-a-GCST004608
http://www.ebi.ac.uk/efo/EFO_0008304	trefoil factor 3 measurement	0.9202223	Trefoil factor 3	prot-a-2953
http://www.ebi.ac.uk/efo/EFO_0009717	bilateral oophorectomy	0.8054037000000001	Bilateral oophorectomy (both ovaries removed)	ukb-b-17868
http://www.ebi.ac.uk/efo/EFO_0010173	oophorectomy	0.7157644999999999	Bilateral oophorectomy (both ovaries removed)	ukb-b-17868
http://www.ebi.ac.uk/efo/EFO_0008276	scavenger receptor class F member 1 measurement	0.8519874999999999	Scavenger receptor class A member 5	prot-a-2639
http://purl.obolibrary.org/obo/MONDO_0008277	stomach polyp	0.8870644999999999	Diagnoses - main ICD10: K31.7 Polyp of stomach and duodenum	ukb-b-7330
http://www.ebi.ac.uk/efo/EFO_1000471	Peutz-Jeghers Polyp of the Stomach	0.8046755000000001	Diagnoses - main ICD10: K31.7 Polyp of stomach and duodenum	ukb-b-7330
http://purl.obolibrary.org/obo/UBERON_0000945	stomach	0.7527341000000001	Diagnoses - main ICD10: K31.7 Polyp of stomach and duodenum	ukb-b-7330
http://purl.obolibrary.org/obo/UBERON_0002114	duodenum	0.7467003999999999	Diagnoses - main ICD10: K31.7 Polyp of stomach and duodenum	ukb-b-7330
http://purl.obolibrary.org/obo/MONDO_0021400	polyp of colon	0.7391068999999999	Diagnoses - main ICD10: K31.7 Polyp of stomach and duodenum	ukb-b-7330
http://purl.obolibrary.org/obo/MONDO_0021392	polyp of large intestine	0.7321534999999999	Diagnoses - main ICD10: K31.7 Polyp of stomach and duodenum	ukb-b-7330
http://purl.obolibrary.org/obo/MONDO_0002839	leather-bottle stomach	0.7300525	Diagnoses - main ICD10: K31.7 Polyp of stomach and duodenum	ukb-b-7330
http://www.ebi.ac.uk/efo/EFO_1000271	Gastric Hamartomatous Polyp	0.7056775	Diagnoses - main ICD10: K31.7 Polyp of stomach and duodenum	ukb-b-7330
http://purl.obolibrary.org/obo/MONDO_0021398	polyp of rectum	0.7015150000000001	Diagnoses - main ICD10: K31.7 Polyp of stomach and duodenum	ukb-b-7330
http://purl.obolibrary.org/obo/CHEBI_5931	insulin	0.7412380000000001	Treatment/medication code: insulin product	ukb-b-15445
http://www.orpha.net/ORDO/Orphanet_226	Dihydropteridine reductase deficiency	0.7201012	Sepiapterin reductase	prot-a-2831
http://www.orpha.net/ORDO/Orphanet_294947	Congenital deformities of fingers	0.7838308	Diagnoses - main ICD10: M20 Acquired deformities of fingers and toes	ukb-a-564
http://purl.obolibrary.org/obo/HP_0006150	Swan neck-like deformities of the fingers	0.732361	Diagnoses - main ICD10: M20 Acquired deformities of fingers and toes	ukb-a-564
http://www.orpha.net/ORDO/Orphanet_295047	Macrodactyly of toes	0.7285501999999999	Diagnoses - main ICD10: M20 Acquired deformities of fingers and toes	ukb-a-564
http://www.orpha.net/ORDO/Orphanet_295016	Camptodactyly of fingers	0.7190146	Diagnoses - main ICD10: M20 Acquired deformities of fingers and toes	ukb-a-564
http://www.orpha.net/ORDO/Orphanet_295044	Macrodactyly of fingers	0.7136047000000001	Diagnoses - main ICD10: M20 Acquired deformities of fingers and toes	ukb-a-564
http://www.orpha.net/ORDO/Orphanet_357332	Syndactyly - camptodactyly and clinodactyly of fifth fingers - bifid toes	0.7020382999999999	Diagnoses - main ICD10: M20 Acquired deformities of fingers and toes	ukb-a-564
http://www.ebi.ac.uk/efo/EFO_0009583	place of residence measurement	0.8170725999999999	Destinations on discharge from hospital (recoded): Temporary place of residence	ukb-b-4531
http://www.ebi.ac.uk/efo/EFO_0004195	LDL cholesterol	1.0	LDL cholesterol	ebi-a-GCST006307
http://www.ebi.ac.uk/efo/EFO_0007930	LDL cholesterol:HDL cholesterol ratio	0.7911478000000001	LDL cholesterol	ebi-a-GCST006307
http://www.ebi.ac.uk/efo/EFO_0007804	LDL cholesterol change measurement	0.7442586	LDL cholesterol	ebi-a-GCST006307
http://purl.obolibrary.org/obo/CHEBI_47775	HDL cholesterol	0.7219895999999999	LDL cholesterol	ebi-a-GCST006307
http://www.ebi.ac.uk/efo/EFO_0001065	endometriosis	1.0	Non-cancer illness code, self-reported: endometriosis	ukb-b-10903
http://www.ebi.ac.uk/efo/EFO_1000418	Ovarian Endometriosis	0.8701045999999999	Non-cancer illness code, self-reported: endometriosis	ukb-b-10903
http://www.ebi.ac.uk/efo/EFO_0009486	diabetic eye disease	0.8285815000000001	Eye problems/disorders: Diabetes related eye disease	ukb-b-10181
http://www.ebi.ac.uk/efo/EFO_0003966	eye disease	0.8257785	Eye problems/disorders: Diabetes related eye disease	ukb-b-10181
http://purl.obolibrary.org/obo/UBERON_0000970	eye	0.7249364	Eye problems/disorders: Diabetes related eye disease	ukb-b-10181
http://www.ebi.ac.uk/efo/EFO_0008273	repulsive guidance molecule A measurement	0.9344368000000001	Repulsive guidance molecule A	prot-a-2532
http://www.ebi.ac.uk/efo/EFO_0006527	smoking status measurement	0.7463065	Smoking status: Current	ukb-a-225
http://www.ebi.ac.uk/efo/EFO_0009804	pulse wave reflection index measurement	0.9574908	Pulse wave reflection index	ukb-b-11598
http://www.ebi.ac.uk/efo/EFO_0008309	tumor necrosis factor receptor superfamily member 19L measurement	0.9133917	Tumor necrosis factor receptor superfamily member 11B	prot-a-3038
http://www.ebi.ac.uk/efo/EFO_0008310	tumor necrosis factor receptor superfamily member EDAR measurement	0.889837	Tumor necrosis factor receptor superfamily member 11B	prot-a-3038
http://purl.obolibrary.org/obo/MONDO_0022201	has treatment by surgery	0.7809782999999999	Operation code: dental/tooth surgery	ukb-b-9897
http://purl.obolibrary.org/obo/NCBITaxon_210	Helicobacter pylori	1.0	Non-cancer illness code, self-reported: helicobacter pylori	ukb-b-531
http://purl.obolibrary.org/obo/NCBITaxon_85963	Helicobacter pylori J99	0.9588156999999999	Non-cancer illness code, self-reported: helicobacter pylori	ukb-b-531
http://purl.obolibrary.org/obo/NCBITaxon_85962	Helicobacter pylori 26695	0.9502625	Non-cancer illness code, self-reported: helicobacter pylori	ukb-b-531
http://www.ebi.ac.uk/efo/EFO_1000961	Helicobacter pylori infectious disease	0.8308812000000001	Non-cancer illness code, self-reported: helicobacter pylori	ukb-b-531
http://purl.obolibrary.org/obo/NCBITaxon_570508	Helicobacter pylori P12	0.8082495000000001	Non-cancer illness code, self-reported: helicobacter pylori	ukb-b-531
http://www.ebi.ac.uk/efo/EFO_0009341	Helicobacter pylori seropositivity	0.758829	Non-cancer illness code, self-reported: helicobacter pylori	ukb-b-531
http://www.ebi.ac.uk/efo/EFO_0009185	heart rate response to recovery post exercise	0.9198012	Heart rate response to recovery post exercise (10 sec)	ebi-a-GCST005846
http://www.ebi.ac.uk/efo/EFO_0009184	heart rate response to exercise	0.7798632000000001	Heart rate response to recovery post exercise (10 sec)	ebi-a-GCST005846
http://www.ebi.ac.uk/efo/EFO_0004620	vitamin B12 measurement	0.8519886000000001	Vitamin B12	ukb-b-19524
http://www.ebi.ac.uk/efo/EFO_0000734	vitamin B12 deficiency	0.7968751999999999	Vitamin B12	ukb-b-19524
http://purl.obolibrary.org/obo/MONDO_0000587	autoimmune disease of ear, nose and throat	0.8674325	Main speciality of consultant (recoded): Ear, nose and throat (ENT)	ukb-b-18820
http://purl.obolibrary.org/obo/HP_0001279	syncope	0.8196515	Diagnoses - secondary ICD10: R55 Syncope and collapse	ukb-b-6441
http://purl.obolibrary.org/obo/CHEBI_30089	acetate	1.0	Acetate	ieu-a-839
http://www.ebi.ac.uk/efo/EFO_0010112	acetate measurement	0.7631475999999999	Acetate	ieu-a-839
http://purl.obolibrary.org/obo/MONDO_0020599	acquired coagulation factor deficiency	0.7368983	Multiple coagulation factor deficiency protein 2	prot-a-1867
http://purl.obolibrary.org/obo/MONDO_0002167	rectum malignant melanoma	0.7740144	Cancer code, self-reported: malignant melanoma	ukb-b-12915
http://www.orpha.net/ORDO/Orphanet_98589	Palpebral malignant melanoma	0.7337530999999999	Cancer code, self-reported: malignant melanoma	ukb-b-12915
http://www.ebi.ac.uk/efo/EFO_0000756	melanoma	0.7145652	Cancer code, self-reported: malignant melanoma	ukb-b-12915
http://www.ebi.ac.uk/efo/EFO_0000311	cancer	0.7099247	Cancer code, self-reported: malignant melanoma	ukb-b-12915
http://www.ebi.ac.uk/efo/EFO_0007204	chickenpox	1.0	Non-cancer illness code, self-reported: chickenpox	ukb-b-14027
http://www.ebi.ac.uk/efo/EFO_0008164	intercellular adhesion molecule 5 measurement	0.8988885	Intercellular adhesion molecule 5	prot-a-1401
http://www.ebi.ac.uk/efo/EFO_0008163	intercellular adhesion molecule 2 measurement	0.8774531000000001	Intercellular adhesion molecule 5	prot-a-1401
http://www.ebi.ac.uk/efo/EFO_0008289	SPARC-like protein 1 measurement	0.8147690000000001	Protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1	prot-a-2328
http://www.ebi.ac.uk/efo/EFO_1000730	Ludwig's angina	0.7578758999999999	Diagnoses - secondary ICD10: I20.0 Unstable angina	ukb-b-10756
http://www.ebi.ac.uk/efo/EFO_1000013	Prinzmetal's angina	0.7417681	Diagnoses - secondary ICD10: I20.0 Unstable angina	ukb-b-10756
http://purl.obolibrary.org/obo/CHEBI_47775	HDL cholesterol	0.8182088999999999	Total cholesterol in HDL	ieu-a-864
http://www.ebi.ac.uk/efo/EFO_0004574	total cholesterol measurement	0.7019116999999999	Total cholesterol in HDL	ieu-a-864
http://www.ebi.ac.uk/efo/EFO_1000786	osteoarthritis, hip	0.924402	Hip osteoarthritis	ieu-a-1169
http://www.ebi.ac.uk/efo/EFO_0002506	osteoarthritis	0.8072813999999999	Hip osteoarthritis	ieu-a-1169
http://www.ebi.ac.uk/efo/EFO_0004616	osteoarthritis, knee	0.8015683	Hip osteoarthritis	ieu-a-1169
http://www.ebi.ac.uk/efo/EFO_0007942	hip osteoarthritis symptom severity measurement	0.7455461999999999	Hip osteoarthritis	ieu-a-1169
http://www.ebi.ac.uk/efo/EFO_0006328	response to venlafaxine	0.7920092000000001	Treatment/medication code: venlafaxine	ukb-b-17314
http://purl.obolibrary.org/obo/MONDO_0007254	breast cancer	1.0	Breast cancer	ebi-a-GCST007236
http://www.ebi.ac.uk/efo/EFO_0009443	BRCAX breast cancer	0.9488622	Breast cancer	ebi-a-GCST007236
http://www.ebi.ac.uk/efo/EFO_0000305	breast carcinoma	0.8525997000000001	Breast cancer	ebi-a-GCST007236
http://www.ebi.ac.uk/efo/EFO_0009782	progesterone-receptor positive breast cancer	0.8316418000000001	Breast cancer	ebi-a-GCST007236
http://www.ebi.ac.uk/efo/EFO_1000649	estrogen-receptor positive breast cancer	0.8069972999999999	Breast cancer	ebi-a-GCST007236
http://purl.obolibrary.org/obo/MONDO_0000618	Her2-receptor negative breast cancer	0.8009572	Breast cancer	ebi-a-GCST007236
http://www.ebi.ac.uk/efo/EFO_0009781	progesterone-receptor negative breast cancer	0.7987297	Breast cancer	ebi-a-GCST007236
http://www.ebi.ac.uk/efo/EFO_0005537	triple-negative breast cancer	0.7786305	Breast cancer	ebi-a-GCST007236
http://www.ebi.ac.uk/efo/EFO_0005607	breast cancer stage	0.7767462	Breast cancer	ebi-a-GCST007236
http://www.orpha.net/ORDO/Orphanet_227535	Hereditary breast cancer	0.7649618	Breast cancer	ebi-a-GCST007236
http://www.ebi.ac.uk/efo/EFO_1000650	estrogen-receptor negative breast cancer	0.7636617000000001	Breast cancer	ebi-a-GCST007236
http://www.ebi.ac.uk/efo/EFO_0009649	susceptibility to breast cancer	0.7562443000000001	Breast cancer	ebi-a-GCST007236
http://www.ebi.ac.uk/efo/EFO_0000304	breast adenocarcinoma	0.7344402999999999	Breast cancer	ebi-a-GCST007236
http://www.ebi.ac.uk/efo/EFO_0006318	breast ductal adenocarcinoma	0.7268988999999999	Breast cancer	ebi-a-GCST007236
http://www.ebi.ac.uk/efo/EFO_1000307	Invasive Breast Carcinoma	0.7267927000000001	Breast cancer	ebi-a-GCST007236
http://www.ebi.ac.uk/efo/EFO_0000281	basal-like breast carcinoma	0.7243618000000001	Breast cancer	ebi-a-GCST007236
http://www.ebi.ac.uk/efo/EFO_0005606	family history of breast cancer	0.7242443999999999	Breast cancer	ebi-a-GCST007236
http://purl.obolibrary.org/obo/MONDO_0004379	female breast carcinoma	0.7229490000000001	Breast cancer	ebi-a-GCST007236
http://www.ebi.ac.uk/efo/EFO_0000186	invasive breast ductal carcinoma	0.7093510999999999	Breast cancer	ebi-a-GCST007236
http://www.ebi.ac.uk/efo/EFO_0005603	age at breast cancer diagnosis	0.7047209999999999	Breast cancer	ebi-a-GCST007236
http://www.ebi.ac.uk/efo/EFO_0008078	CD27 antigen measurement	0.7521662	CD70 antigen	prot-a-457
http://www.ebi.ac.uk/efo/EFO_0008076	CD109 antigen measurement	0.7201074000000001	CD70 antigen	prot-a-457
http://www.ebi.ac.uk/efo/EFO_0008001	insulin secretion rate measurement	0.9003874000000001	Insulin secretion rate	ebi-a-GCST004488
http://www.orpha.net/ORDO/Orphanet_382	Guanidinoacetate methyltransferase deficiency	0.7258469999999999	N-lysine methyltransferase SMYD2	prot-a-2784
http://purl.obolibrary.org/obo/MONDO_0021398	polyp of rectum	0.8616691000000001	Diagnoses - main ICD10: K62.1 Rectal polyp	ukb-b-19805
http://www.ebi.ac.uk/efo/EFO_1000502	Rectal Hyperplastic Polyp	0.844752	Diagnoses - main ICD10: K62.1 Rectal polyp	ukb-b-19805
http://purl.obolibrary.org/obo/MONDO_0060766	anal polyp	0.8069208000000001	Diagnoses - main ICD10: K62.1 Rectal polyp	ukb-b-19805
http://www.ebi.ac.uk/efo/EFO_0000662	polyp	0.7977569	Diagnoses - main ICD10: K62.1 Rectal polyp	ukb-b-19805
http://purl.obolibrary.org/obo/MONDO_0021400	polyp of colon	0.7836863999999999	Diagnoses - main ICD10: K62.1 Rectal polyp	ukb-b-19805
http://purl.obolibrary.org/obo/MONDO_0008277	stomach polyp	0.7646816999999999	Diagnoses - main ICD10: K62.1 Rectal polyp	ukb-b-19805
http://purl.obolibrary.org/obo/MONDO_0024292	gastrointestinal polyp	0.7408675	Diagnoses - main ICD10: K62.1 Rectal polyp	ukb-b-19805
http://www.ebi.ac.uk/efo/EFO_1000194	Colorectal Juvenile Polyp	0.7362979999999999	Diagnoses - main ICD10: K62.1 Rectal polyp	ukb-b-19805
http://www.ebi.ac.uk/efo/EFO_0003855	intestinal polyp	0.7258594	Diagnoses - main ICD10: K62.1 Rectal polyp	ukb-b-19805
http://www.ebi.ac.uk/efo/EFO_1000185	Colon Juvenile Polyp	0.7226242	Diagnoses - main ICD10: K62.1 Rectal polyp	ukb-b-19805
http://www.ebi.ac.uk/efo/EFO_0009484	uterine polyp	0.7203743	Diagnoses - main ICD10: K62.1 Rectal polyp	ukb-b-19805
http://purl.obolibrary.org/obo/MONDO_0021392	polyp of large intestine	0.7126980999999999	Diagnoses - main ICD10: K62.1 Rectal polyp	ukb-b-19805
http://www.ebi.ac.uk/efo/EFO_1000633	adenomatous colon polyp	0.7052394	Diagnoses - main ICD10: K62.1 Rectal polyp	ukb-b-19805
http://www.ebi.ac.uk/efo/EFO_0009475	cervical polyp	0.7018116999999999	Diagnoses - main ICD10: K62.1 Rectal polyp	ukb-b-19805
http://www.ebi.ac.uk/efo/EFO_0003233	erythropoietin	0.7762091	Erythropoietin receptor	prot-a-968
http://www.ebi.ac.uk/efo/EFO_0001715	volume	1.0	volume Left-Cerebellum-White-Matter	ubm-a-2658
http://www.ebi.ac.uk/efo/EFO_0009405	parasubiculum volume	0.8419821000000001	volume Left-Cerebellum-White-Matter	ubm-a-2658
http://www.ebi.ac.uk/efo/EFO_0009400	presubiculum volume	0.8350108999999999	volume Left-Cerebellum-White-Matter	ubm-a-2658
http://purl.obolibrary.org/obo/UO_0000165	volume percent	0.7712281000000001	volume Left-Cerebellum-White-Matter	ubm-a-2658
http://purl.obolibrary.org/obo/UO_0000095	volume unit	0.7580667000000001	volume Left-Cerebellum-White-Matter	ubm-a-2658
http://www.ebi.ac.uk/efo/EFO_0009399	subiculum volume	0.7196298000000001	volume Left-Cerebellum-White-Matter	ubm-a-2658
http://www.ebi.ac.uk/efo/EFO_0006336	diastolic blood pressure	0.7631886000000001	Diastolic blood pressure  automated reading	ukb-a-359
http://www.ebi.ac.uk/efo/EFO_0008129	fibroblast growth factor 2 measurement	0.7861948000000001	Fibroblast growth factor 10	prot-a-1087
http://www.ebi.ac.uk/efo/EFO_0008130	fibroblast growth factor basic measurement	0.7582622000000001	Fibroblast growth factor 10	prot-a-1087
http://www.ebi.ac.uk/efo/EFO_0003316	basic fibroblast growth factor	0.7574936000000001	Fibroblast growth factor 10	prot-a-1087
http://www.ebi.ac.uk/efo/EFO_0009381	fibroblast growth factor 23 measurement	0.7549319000000001	Fibroblast growth factor 10	prot-a-1087
http://www.ebi.ac.uk/efo/EFO_0001645	coronary heart disease	1.0	Coronary heart disease	ieu-a-9
http://www.ebi.ac.uk/efo/EFO_0000319	cardiovascular disease	0.7115566	Coronary heart disease	ieu-a-9
http://purl.obolibrary.org/obo/UBERON_0001706	nasal septum	0.7997730999999999	Diagnoses - main ICD10: J34.2 Deviated nasal septum	ukb-b-3770
http://www.orpha.net/ORDO/Orphanet_220448	Macrothrombocytopenia with mitral valve insufficiency	0.8690351000000001	Diagnoses - secondary ICD10: I34.0 Mitral (valve) insufficiency	ukb-b-13525
http://www.ebi.ac.uk/efo/EFO_0007148	aortic valve insufficiency	0.8236000000000001	Diagnoses - secondary ICD10: I34.0 Mitral (valve) insufficiency	ukb-b-13525
http://purl.obolibrary.org/obo/MONDO_0019817	congenital mitral valve insufficiency and/or stenosis	0.8093018999999999	Diagnoses - secondary ICD10: I34.0 Mitral (valve) insufficiency	ukb-b-13525
http://purl.obolibrary.org/obo/UBERON_0002135	mitral valve	0.7489568	Diagnoses - secondary ICD10: I34.0 Mitral (valve) insufficiency	ukb-b-13525
http://www.ebi.ac.uk/efo/EFO_0009557	mitral valve disease	0.7011513	Diagnoses - secondary ICD10: I34.0 Mitral (valve) insufficiency	ukb-b-13525
http://www.ebi.ac.uk/efo/EFO_0004314	forced expiratory volume	0.854732	Forced expiratory volume in 1-second (FEV1)  predicted percentage	ukb-a-235
http://www.ebi.ac.uk/efo/EFO_0004995	lean body mass	0.7140613	Whole body fat-free mass	ukb-a-266
http://purl.obolibrary.org/obo/MONDO_0021254	corpus uteri neoplasm	0.8072847999999999	Diagnoses - main ICD10: N84.0 Polyp of corpus uteri	ukb-b-12944
http://purl.obolibrary.org/obo/MONDO_0021525	benign neoplasm of corpus uteri	0.7401291000000001	Diagnoses - main ICD10: N84.0 Polyp of corpus uteri	ukb-b-12944
http://www.ebi.ac.uk/efo/EFO_0009484	uterine polyp	0.7095814	Diagnoses - main ICD10: N84.0 Polyp of corpus uteri	ukb-b-12944
http://www.ebi.ac.uk/efo/EFO_0009356	Anti-mumps virus IgG measurement	0.7948582	Anti-mumps virus IgG levels	ebi-a-GCST006352
http://www.ebi.ac.uk/efo/EFO_0009357	Anti-rubella virus IgG measurement	0.7905325999999999	Anti-mumps virus IgG levels	ebi-a-GCST006352
http://www.ebi.ac.uk/efo/EFO_0009355	Anti-measles virus IgG measurement	0.788184	Anti-mumps virus IgG levels	ebi-a-GCST006352
http://www.ebi.ac.uk/efo/EFO_0009270	heel bone mineral density	0.8514847999999999	Heel bone mineral density (BMD) T-score  automated	ukb-a-500
http://www.ebi.ac.uk/efo/EFO_0007785	femoral neck bone mineral density	0.794384	Heel bone mineral density (BMD) T-score  automated	ukb-a-500
http://www.ebi.ac.uk/efo/EFO_0007702	hip bone mineral density	0.7860887999999999	Heel bone mineral density (BMD) T-score  automated	ukb-a-500
http://www.ebi.ac.uk/efo/EFO_0007701	spine bone mineral density	0.775242	Heel bone mineral density (BMD) T-score  automated	ukb-a-500
http://www.ebi.ac.uk/efo/EFO_0003923	bone density	0.7632167000000001	Heel bone mineral density (BMD) T-score  automated	ukb-a-500
http://www.ebi.ac.uk/efo/EFO_0007620	volumetric bone mineral density	0.7386995999999999	Heel bone mineral density (BMD) T-score  automated	ukb-a-500
http://www.ebi.ac.uk/efo/EFO_0007933	radius bone mineral density	0.7308967	Heel bone mineral density (BMD) T-score  automated	ukb-a-500
http://www.ebi.ac.uk/efo/EFO_0004343	waist-hip ratio	0.7752124	Waist-to-hip ratio	ieu-a-83
http://www.ebi.ac.uk/efo/EFO_0007788	BMI-adjusted waist-hip ratio	0.7221397	Waist-to-hip ratio	ieu-a-83
http://www.ebi.ac.uk/efo/EFO_0003922	menopause	1.0	Had menopause	ukb-a-316
http://www.ebi.ac.uk/efo/EFO_0009005	premature menopause	0.8337082	Had menopause	ukb-a-316
http://www.ebi.ac.uk/efo/EFO_0004704	age at menopause	0.8309009	Had menopause	ukb-a-316
http://www.ebi.ac.uk/efo/EFO_0009800	number of cancers, self-reported	0.9492874	Number of self-reported cancers	ukb-b-660
http://purl.obolibrary.org/obo/CHEBI_23614	deoxycholate	1.0	Deoxycholate	ieu-a-320
http://www.ebi.ac.uk/efo/EFO_0010475	deoxycholate measurement	0.8053281999999999	Deoxycholate	ieu-a-320
http://www.ebi.ac.uk/efo/EFO_0008076	CD109 antigen measurement	0.7495147	CD48 antigen	prot-a-451
http://www.ebi.ac.uk/efo/EFO_0008078	CD27 antigen measurement	0.7326317	CD48 antigen	prot-a-451
