,igd_id,igd_trait,obo_id,label,description,keep
6117,ieu-a-1135,ER- Breast cancer (Oncoarray),NCIT:C139584,Prognostic Stage IIIB Breast Cancer AJCC v8,"Stage IIIB includes: (T2, N1, M0, G1-2, HER2 Status: Negative, ER Status: Negative, PR Status: Negative); (T2, N1, M0, G3, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T3, N0, M0, G1-2, HER2 Status: Negative, ER Status: Negative, PR Status: Negative); (T3, N0, M0, G3, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T0-2, N2, M0, G2, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T0-2, N2, M0, G2, HER2 Status: Negative, ER Status: Negative, PR Status: Positive); (T0-2, N2, M0, G3, HER2 Status: Positive, ER Status: Positive, PR Status: Negative); (T0-2, N2, M0, G3, HER2 Status: Positive, ER Status: Negative, PR Status: Any); (T0-2, N2, M0, G3, HER2 Status: Negative, ER Status: Positive, PR Status: Positive); (T3, N1-2, M0, G2, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T3, N1-2, M0, G2, HER2 Status: Negative, ER Status: Negative, PR Status: Positive); (T3, N1-2, M0, G3, HER2 Status: Positive, ER Status: Positive, PR Status: Negative); (T3, N1-2, M0, G3, HER2 Status: Positive, ER Status: Negative, PR Status: Any); (T3, N1-2, M0, G3, HER2 Status: Negative, ER Status: Positive, PR Status: Positive); (T4, N0-2, M0, G1, HER2 Status: Positive, ER Status: Any, PR Status: Any); (T4, N0-2, M0, G2, HER2 Status: Positive, ER Status: Positive, PR Status: Positive); (T4, N0-2, M0, G2, HER2 Status: Negative, ER Status: Positive, PR Status: Positive); (T4, N0-2, M0, G3, HER2 Status: Positive, ER Status: Positive, PR Status: Positive); (Any T, N3, M0, G1, HER2 Status: Positive, ER Status: Any, PR Status: Any); (Any T, N3, M0, G2, HER2 Status: Positive, ER Status: Positive, PR Status: Positive); (Any T, N3, M0, G2, HER2 Status: Negative, ER Status: Positive, PR Status: Positive); (Any T, N3, M0, G3, HER2 Status: Positive, ER Status: Positive, PR Status: Positive). T0: No evidence of primary tumor. T1: Tumor measuring 20 mm or less in greatest dimension. T2: Tumor measuring more than 20 mm, but not more than 50 mm in greatest dimension. T3: Tumor measuring more than 50 mm in greatest dimension. T4: Tumor of any size with direct extension to the chest wall and/or to the skin (ulceration or macroscopic nodules); invasion of the dermis alone does not qualify as T4. N0: No regional lymph node metastasis is identified or isolated tumor cell clusters (ITCs) are identified only. N1: Tumor with micrometastases; or metastases in 1-3 axillary lymph nodes; and/or clinically negative internal mammary nodes with micrometastases or macrometastases by sentinel lymph node biopsy. N2: Tumor with metastases in 4-9 axillary lymph nodes; or positive ipsilateral internal mammary lymph nodes by imaging in the absence of axillary lymph node metastases. N3: Tumor with metastases in 10 or more axillary lymph nodes; or in infraclavicular (level III axillary) lymph nodes; or positive ipsilateral internal mammary lymph nodes by imaging in the presence of one or more positive level I, II axillary lymph nodes; or in more than three axillary lymph nodes and micrometastases or macrometastases by sentinel lymph node biopsy in clinically negative ipsilateral internal mammary lymph nodes; or in ipsilateral supraclavicular lymph nodes. G1: Low combined histologic grade (favorable); SBR score of 3-5 points. G2: Intermediate combined histologic grade (moderately favorable); SBR score: 6-7 points. G3: High combined histologic grade (unfavorable); SBR score of 8-9 points. M0: No clinical or radiographic evidence of distant metastases. Imaging studies are not required to assign the M0 category. (AJCC 8th ed.)",
6118,ieu-a-1135,ER- Breast cancer (Oncoarray),NCIT:C125993,Burcombe Breast Cancer 2005 Oncology Response Criteria,,
6119,ieu-a-1135,ER- Breast cancer (Oncoarray),NCIT:C139583,Prognostic Stage IIIA Breast Cancer AJCC v8,"Stage IIIA includes: (T0-1, N1, M0, G2, HER2 Status: Negative, ER Status: Negative, PR Status: Negative); (T0-1, N1, M0, G3, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T0-1, N1, M0, G3, HER2 Status: Negative, ER Status: Negative, PR Status: Any); (T2, N0, M0, G2, HER2 Status: Negative, ER Status: Negative, PR Status: Negative); (T2, N0, M0, G3, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T2, N0, M0, G3, HER2 Status: Negative, ER Status: Negative, PR Status: Any); (T2, N1, M0, G1, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T2, N1, M0, G2, HER2 Status: Positive, ER Status: Negative, PR Status: Negative); (T2, N1, M0, G2, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T2, N1, M0, G3, HER2 Status: Positive, ER Status: Positive, PR Status: Negative); (T2, N1, M0, G3, HER2 Status: Positive, ER Status: Negative, PR Status: Negative); (T3, N0, M0, G1, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T3, N0, M0, G2, HER2 Status: Positive, ER Status: Negative, PR Status: Negative); (T3, N0, M0, G2, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T3, N0, M0, G3, HER2 Status: Positive, ER Status: Positive, PR Status: Negative); (T3, N0, M0, G3, HER2 Status: Positive, ER Status: Negative, PR Status: Negative); (T0-2, N2, M0, G1, HER2 Status: Positive, ER Status: Positive, PR Status: Negative); (T0-2, N2, M0, G1, HER2 Status: Positive, ER Status: Negative, PR Status: Any); (T0-2, N2, M0, G1, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T0-2, N2, M0, G1, HER2 Status: Negative, ER Status: Negative, PR Status: Positive); (T0-2, N2, M0, G2, HER2 Status: Positive, ER Status: Positive, PR Status: Negative); ( T0-2, N2, M0, G2, HER2 Status: Positive, ER Status: Negative, PR Status: Any); (T3, N1-2, M0, G1, HER2 Status: Positive, ER Status: Positive, PR Status: Negative); (T3, N1-2, M0, G1, HER2 Status: Positive, ER Status: Negative, PR Status: Any); (T3, N1-2, M0, G1, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T3, N1-2, M0, G1, HER2 Status: Negative, ER Status: Negative, PR Status: Positive); (T3, N1-2, M0, G2, HER2 Status: Positive, ER Status: Positive, PR Status: Negative); (T3, N1-2, M0, G2, HER2 Status: Positive, ER Status: Negative, PR Status: Any); (T4, N0-2, M0, G1, HER2 Status: Negative, ER Status: Positive, PR Status: Positive); (Any T, N3, M0, G1, HER2 Status: Negative, ER Status: Positive, PR Status: Positive). T0: No evidence of primary tumor. T1: Tumor measuring 20 mm or less in greatest dimension. T2: Tumor measuring more than 20 mm, but not more than 50 mm in greatest dimension. T3: Tumor measuring more than 50 mm in greatest dimension. T4: Tumor of any size with direct extension to the chest wall and/or to the skin (ulceration or macroscopic nodules); invasion of the dermis alone does not qualify as T4. N0: No regional lymph node metastasis is identified or isolated tumor cell clusters (ITCs) are identified only. N1: Tumor with micrometastases; or metastases in 1-3 axillary lymph nodes; and/or clinically negative internal mammary nodes with micrometastases or macrometastases by sentinel lymph node biopsy. N2: Tumor with metastases in 4-9 axillary lymph nodes; or positive ipsilateral internal mammary lymph nodes by imaging in the absence of axillary lymph node metastases. N3: Tumor with metastases in 10 or more axillary lymph nodes; or in infraclavicular (level III axillary) lymph nodes; or positive ipsilateral internal mammary lymph nodes by imaging in the presence of one or more positive level I, II axillary lymph nodes; or in more than three axillary lymph nodes and micrometastases or macrometastases by sentinel lymph node biopsy in clinically negative ipsilateral internal mammary lymph nodes; or in ipsilateral supraclavicular lymph nodes. G1: Low combined histologic grade (favorable); SBR score of 3-5 points. G2: Intermediate combined histologic grade (moderately favorable); SBR score: 6-7 points. G3: High combined histologic grade (unfavorable); SBR score of 8-9 points. M0: No clinical or radiographic evidence of distant metastases. Imaging studies are not required to assign the M0 category. (AJCC 8th ed.)",
6120,ieu-a-1135,ER- Breast cancer (Oncoarray),NCIT:C139557,Prognostic Stage IA Breast Cancer AJCC v8,"Stage IA includes: (T1, N0, M0, G1, HER2 Status: Positive, ER Status: Any, PR Status: Any); (T1, N0, M0, G1-2, HER2 Status: Negative, ER Status: Positive, PR Status: Positive); (T1, N0, M0, G2, HER2 Status: Positive, ER Status: Positive, PR Status: Positive); (T1, N0, M0, G3, HER2 Status: Positive, ER Status: Positive, PR Status: Any); (T0-1, N1mi, M0, G1, HER2 Status: Positive, ER Status: Any, PR Status: Any); (T0-1, N1mi, M0, G1-2, HER2 Status: Negative, ER Status: Positive, PR Status: Positive); (T0-1, N1mi, M0, G2, HER2 Status: Positive, ER Status: Positive, PR Status: Positive); (T0-1, N1mi, M0, G3, HER2 Status: Positive, ER Status: Positive, PR Status: Any); (MultiGene Panel-Oncotype Dx Recurrence Score Less Than 11, T1-2, N0, M0, G1-3, HER2 Status: Negative, ER Status: Positive, PR Status: Any). T0: No evidence of primary tumor. T1: Tumor measuring 20 mm or less in greatest dimension. T2: Tumor measuring more than 20 mm, but not more than 50 mm in greatest dimension. N0: No regional lymph node metastasis is identified or isolated tumor cell clusters (ITCs) are identified only. N1mi: Micrometastases (approximately 200 cells, larger than 0.2 mm, but none larger than 2.0 mm). G1: Low combined histologic grade (favorable); SBR score of 3-5 points. G2: Intermediate combined histologic grade (moderately favorable); SBR score: 6-7 points. G3: High combined histologic grade (unfavorable); SBR score of 8-9 points. M0: No clinical or radiographic evidence of distant metastases. Imaging studies are not required to assign the M0 category. (AJCC 8th ed.)",
6121,ieu-a-1056,Heart rate,NCIT:C49677,Heart Rate,"The number of heartbeats per unit of time, usually expressed as beats per minute.",
6122,ieu-a-1056,Heart rate,CMO:0000002,heart rate,The number of contractions of the cardiac ventricles per unit of time.,
6123,ieu-a-1056,Heart rate,OMIT:0007510,Heart Rate,,
6124,ieu-a-1056,Heart rate,SCDO:0000501,Heart Rate,"The number of times the heart ventricles contract per unit of time, usually per minute.",
6125,ieu-a-1056,Heart rate,EFO:0004326,heart rate,"The number of times the HEART VENTRICLES contract per unit of time, usually per minute.",1
6126,ieu-a-1056,Heart rate,ATOL:0000796,heart rate,,
6127,ieu-a-1056,Heart rate,ATOL:0000796,heart rate,,
6128,ieu-a-1056,Heart rate,EFO:0004326,heart rate,"The number of times the HEART VENTRICLES contract per unit of time, usually per minute.",
6129,ieu-a-1056,Heart rate,EFO:0004326,heart rate,"The number of times the HEART VENTRICLES contract per unit of time, usually per minute.",
6130,ieu-a-1056,Heart rate,CMO:0000002,heart rate,,
6131,ieu-a-1056,Heart rate,CMO:0002812,heart rate variability,A variability measurement in which the mean is calculated from the standard deviations or the standard deviation is calculated from the means of sequential one hour heart rate measurements.,
6132,ieu-a-1056,Heart rate,CMO:0002161,calculated heart rate measurement,"A measurement which has been normalized, adjusted or derived by a mathematical process or computation, of heart rate, the number of contractions of the cardiac ventricles per unit of time.",
6133,ieu-a-1056,Heart rate,OBA:0000074,heart contraction rate,The rate of a heart contraction.,
6134,ieu-a-1056,Heart rate,OMIT:0007511,"Heart Rate, Fetal",,
6135,ieu-a-1056,Heart rate,OAE:0001453,heart rate irregular AE,an arrhythmia AE that has an outcome of an irregular rate of the heartbeat,
6136,ieu-a-1056,Heart rate,OAE:0000590,increased heart rate AE,"an arrhythmia AE that has an outcome of greater than average resting heart beats per minute, usually measured by the number of times the heart ventricles contract per unit of time, usually per minute",
6137,ieu-a-1056,Heart rate,OAE:0000621,decreased heart rate AE,"an arrhythmia AE that has an outcome of fewer than average resting heart beats per minute, usually measured by the number of times the heart ventricles contract per unit of time, usually per minute",
6138,ieu-a-1056,Heart rate,ERO:0001004,heart rate recorder,A measurement device used to acquire and store the average heart rate of a subject during normal daily activities.,
6139,ieu-a-1056,Heart rate,MAXO:0000490,heart rate measurement,"An assessment of the number of heartbeats per unit time, usually expressed as beats per minute.",
6140,ieu-a-1056,Heart rate,EFO:0008003,heart rate variability measurement,"Quantification of heart rate variability, the physiological phenomenon of variation in the time interval between heartbeats.",
6141,ieu-a-1167,ER+ Breast cancer (GWAS),EFO:1000650,estrogen-receptor negative breast cancer,a subtype of breast cancer that is estrogen-receptor negative,
6142,ieu-a-1167,ER+ Breast cancer (GWAS),EFO:1000649,estrogen-receptor positive breast cancer,a subtype of breast cancer that is estrogen-receptor positive,1
6143,ieu-a-1167,ER+ Breast cancer (GWAS),NCIT:C71428,Triple-Negative Breast Cancer Finding,Triple-negative breast cancer finding is a negative test result that occurs when the cells in the tumor of a breast cancer patient lack the receptors for both estrogen and progesterone and the human epidermal growth factor receptor 2.,
6144,ieu-a-1167,ER+ Breast cancer (GWAS),EFO:0005537,triple-negative breast cancer,"an aggressive subtype of breast cancer that is estrogen-receptor negative, progesterone-receptor negative, and human epidermal growth factor-receptor negative",
6145,ieu-a-1167,ER+ Breast cancer (GWAS),EFO:0005537,triple-negative breast cancer,"An invasive breast carcinoma which is negative for expression of estrogen receptor (ER), progesterone receptor (PR), and human epidermal growth factor receptor 2 (HER2).",
6146,ieu-a-1167,ER+ Breast cancer (GWAS),MONDO:0006513,estrogen-receptor negative breast cancer,,
6147,ieu-a-1167,ER+ Breast cancer (GWAS),MONDO:0006512,estrogen-receptor positive breast cancer,,
6148,ieu-a-1167,ER+ Breast cancer (GWAS),DOID:1612,breast cancer,A thoracic cancer that originates in the mammary gland.,
6149,ieu-a-1167,ER+ Breast cancer (GWAS),MONDO:0007254,breast cancer,,
6150,ieu-a-1167,ER+ Breast cancer (GWAS),NA,Experimental Factor Ontology,"The Experimental Factor Ontology (EFO) provides a systematic description of many experimental variables available in EBI databases, and for external projects such as the NHGRI GWAS catalogue. It combines parts of several biological ontologies, such as anatomy, disease and chemical compounds. The scope of EFO is to support the annotation, analysis and visualization of data handled by many groups at the EBI and as the core ontology for OpenTargets.org",
6151,ieu-a-1167,ER+ Breast cancer (GWAS),NA,NCI Thesaurus OBO Edition,"The NCIt OBO Edition project aims to increase integration of the NCIt with OBO Library ontologies. NCIt is a reference terminology that includes broad coverage of the cancer domain, including cancer related diseases, findings and abnormalities. NCIt OBO Edition releases should be considered experimental.",
6152,ieu-a-1167,ER+ Breast cancer (GWAS),NCIT:C139556,Prognostic Stage I Breast Cancer AJCC v8,"Stage I includes: IA: (T1, N0, M0, G1, HER2 Status: Positive, ER Status: Any, PR Status: Any); (T1, N0, M0, G1-2, HER2 Status: Negative, ER Status: Positive, PR Status: Positive); (T1, N0, M0, G2, HER2 Status: Positive, ER Status: Positive, PR Status: Positive); (T1, N0, M0, G3, HER2 Status: Positive, ER Status: Positive, PR Status: Any); (T0-1, N1mi, M0, G1, HER2 Status: Positive, ER Status: Any, PR Status: Any); (T0-1, N1mi, M0, G1-2, HER2 Status: Negative, ER Status: Positive, PR Status: Positive); (T0-1, N1mi, M0, G2, HER2 Status: Positive, ER Status: Positive, PR Status: Positive); (T0-1, N1mi, M0, G3, HER2 Status: Positive, ER Status: Positive, PR Status: Any); (MultiGene Panel-Oncotype Dx Recurrence Score Less Than 11, T1-2, N0, M0, G1-3, HER2 Status: Negative, ER Status: Positive, PR Status: Any); IB: (T1, N0, M0, G1, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T1, N0, M0, G1, HER2 Status: Negative, ER Status: Negative, PR Status: Positive); (T1, N0, M0, G2, HER2 Status: Positive, ER Status: Positive, PR Status: Negative); (T1, N0, M0, G2, HER2 Status: Positive, ER Status: Negative, PR Status: Any); (T1, N0, M0, G2, HER2 Status: Negative, ER Status: Negative, PR Status: Positive); (T1, N0, M0, G3, HER2 Status: Positive, ER Status: Negative, PR Status: Any); (T1, N0, M0, G3, HER2 Status: Negative, ER Status: Positive, PR Status: Positive); (T0-1, N1mi, M0, G1, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T0-1, N1mi, M0, G1, HER2 Status: Negative, ER Status: Negative, PR Status: Positive); (T0-1, N1mi, M0, G2, HER2 Status: Positive, ER Status: Positive, PR Status: Negative); (T0-1, N1mi, M0, G2, HER2 Status: Positive, ER Status: Negative, PR Status: Any); (T0-1, N1mi, M0, G2, HER2 Status: Negative, ER Status: Negative, PR Status: Positive); (T0-1, N1mi, M0, G3, HER2 Status: Positive, ER Status: Negative, PR Status: Any); (T0-1, N1mi, M0, G3, HER2 Status: Negative, ER Status: Positive, PR Status: Positive); (T2, N0, M0, G1-3, HER2 Status: Positive, ER Status: Positive, PR Status: Positive); (T2, N0, M0, G1-2, HER2 Status: Negative, ER Status: Positive, PR Status: Positive); (T1, N1, M0, G1-3, HER2 Status: Positive, ER Status: Positive, PR Status: Positive); (T1, N1, M0, G1-2, HER2 Status: Negative, ER Status: Positive, PR Status: Positive); (T2, N1, M0, G1, HER2 Status: Negative, ER Status: Positive, PR Status: Positive); (T2, N1, M0, G2, HER2 Status: Positive, ER Status: Positive, PR Status: Positive); (T0-2, N2, M0, G1-2, HER2 Status: Positive, ER Status: Positive, PR Status: Positive); (T3, N1-2, M0, G1, HER2 Status: Positive, ER Status: Positive, PR Status: Positive); (T3, N1-2, M0, G2, HER2 Status: Positive, ER Status: Positive, PR Status: Positive). T0: No evidence of primary tumor. T1: Tumor measuring 20 mm or less in greatest dimension. T2: Tumor measuring more than 20 mm, but not more than 50 mm in greatest dimension. T3: Tumor measuring more than 50 mm in greatest dimension. N0: No regional lymph node metastasis is identified or isolated tumor cell clusters (ITCs) are identified only. N1: Tumor with micrometastases; or metastases in 1-3 axillary lymph nodes; and/or clinically negative internal mammary nodes with micrometastases or macrometastases by sentinel lymph node biopsy. N1mi: Micrometastases (approximately 200 cells, larger than 0.2 mm, but none larger than 2.0 mm). N2: Tumor with metastases in 4-9 axillary lymph nodes; or positive ipsilateral internal mammary lymph nodes by imaging in the absence of axillary lymph node metastases. G1: Low combined histologic grade (favorable); SBR score of 3-5 points. G2: Intermediate combined histologic grade (moderately favorable); SBR score: 6-7 points. G3: High combined histologic grade (unfavorable); SBR score of 8-9 points. M0: No clinical or radiographic evidence of distant metastases. Imaging studies are not required to assign the M0 category. (AJCC 8th ed.)",
6153,ieu-a-1167,ER+ Breast cancer (GWAS),NCIT:C139582,Prognostic Stage III Breast Cancer AJCC v8,"Stage III includes: IIIA: (T0-1, N1, M0, G2, HER2 Status: Negative, ER Status: Negative, PR Status: Negative); (T0-1, N1, M0, G3, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T0-1, N1, M0, G3, HER2 Status: Negative, ER Status: Negative, PR Status: Any); (T2, N0, M0, G2, HER2 Status: Negative, ER Status: Negative, PR Status: Negative); (T2, N0, M0, G3, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T2, N0, M0, G3, HER2 Status: Negative, ER Status: Negative, PR Status: Any); (T2, N1, M0, G1, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T2, N1, M0, G2, HER2 Status: Positive, ER Status: Negative, PR Status: Negative); (T2, N1, M0, G2, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T2, N1, M0, G3, HER2 Status: Positive, ER Status: Positive, PR Status: Negative); (T2, N1, M0, G3, HER2 Status: Positive, ER Status: Negative, PR Status: Negative); (T3, N0, M0, G1, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T3, N0, M0, G2, HER2 Status: Positive, ER Status: Negative, PR Status: Negative); (T3, N0, M0, G2, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T3, N0, M0, G3, HER2 Status: Positive, ER Status: Positive, PR Status: Negative); (T3, N0, M0, G3, HER2 Status: Positive, ER Status: Negative, PR Status: Negative); (T0-2, N2, M0, G1, HER2 Status: Positive, ER Status: Positive, PR Status: Negative); (T0-2, N2, M0, G1, HER2 Status: Positive, ER Status: Negative, PR Status: Any); (T0-2, N2, M0, G1, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T0-2, N2, M0, G1, HER2 Status: Negative, ER Status: Negative, PR Status: Positive); (T0-2, N2, M0, G2, HER2 Status: Positive, ER Status: Positive, PR Status: Negative); (T0-2, N2, M0, G2, HER2 Status: Positive, ER Status: Negative, PR Status: Any); (T3, N1-2, M0, G1, HER2 Status: Positive, ER Status: Positive, PR Status: Negative); (T3, N1-2, M0, G1, HER2 Status: Positive, ER Status: Negative, PR Status: Any); (T3, N1-2, M0, G1, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T3, N1-2, M0, G1, HER2 Status: Negative, ER Status: Negative, PR Status: Positive); (T3, N1-2, M0, G2, HER2 Status: Positive, ER Status: Positive, PR Status: Negative); (T3, N1-2, M0, G2, HER2 Status: Positive, ER Status: Negative, PR Status: Any); (T4, N0-2, M0, G1, HER2 Status: Negative, ER Status: Positive, PR Status: Positive); (Any T, N3, M0, G1, HER2 Status: Negative, ER Status: Positive, PR Status: Positive); IIIB: (T2, N1, M0, G1-2, HER2 Status: Negative, ER Status: Negative, PR Status: Negative); (T2, N1, M0, G3, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T3, N0, M0, G1-2, HER2 Status: Negative, ER Status: Negative, PR Status: Negative); (T3, N0, M0, G3, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T0-2, N2, M0, G2, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T0-2, N2, M0, G2, HER2 Status: Negative, ER Status: Negative, PR Status: Positive); (T0-2, N2, M0, G3, HER2 Status: Positive, ER Status: Positive, PR Status: Negative); (T0-2, N2, M0, G3, HER2 Status: Positive, ER Status: Negative, PR Status: Any); (T0-2, N2, M0, G3, HER2 Status: Negative, ER Status: Positive, PR Status: Positive); (T3, N1-2, M0, G2, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T3, N1-2, M0, G2, HER2 Status: Negative, ER Status: Negative, PR Status: Positive); (T3, N1-2, M0, G3, HER2 Status: Positive, ER Status: Positive, PR Status: Negative); (T3, N1-2, M0, G3, HER2 Status: Positive, ER Status: Negative, PR Status: Any); (T3, N1-2, M0, G3, HER2 Status: Negative, ER Status: Positive, PR Status: Positive); (T4, N0-2, M0, G1, HER2 Status: Positive, ER Status: Any, PR Status: Any); (T4, N0-2, M0, G2, HER2 Status: Positive, ER Status: Positive, PR Status: Positive); (T4, N0-2, M0, G2, HER2 Status: Negative, ER Status: Positive, PR Status: Positive); (T4, N0-2, M0, G3, HER2 Status: Positive, ER Status: Positive, PR Status: Positive); (Any T, N3, M0, G1, HER2 Status: Positive, ER Status: Any, PR Status: Any); (Any T, N3, M0, G2, HER2 Status: Positive, ER Status: Positive, PR Status: Positive); (Any T, N3, M0, G2, HER2 Status: Negative, ER Status: Positive, PR Status: Positive); (Any T, N3, M0, G3, HER2 Status: Positive, ER Status: Positive, PR Status: Positive); IIIC: (T2, N1, M0, G3, HER2 Status: Negative, ER Status: Negative, PR Status: Any); (T3, N0, M0, G3, HER2 Status: Negative, ER Status: Negative, PR Status: Any ); (T0-2, N2, M0, G2, HER2 Status: Negative, ER Status: Negative, PR Status: Negative); (T0-2, N2, M0, G3, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T0-2, N2, M0, G3, HER2 Status: Negative, ER Status: Negative, PR Status: Any); (T3, N1-2, M0, G2, HER2 Status: Negative, ER Status: Negative, PR Status: Negative); (T3, N1-2, M0, G3, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T3, N1-2, M0, G3, HER2 Status: Negative, ER Status: Negative, PR Status: Any); (T4, N0-2, M0, G1, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T4, N0-2, M0, G1, HER2 Status: Negative, ER Status: Negative, PR Status: Any); (T4, N0-2, M0, G2, HER2 Status: Positive, ER Status: Positive, PR Status: Negative); (T4, N0-2, M0, G2, HER2 Status: Positive, ER Status: Negative, PR Status: Any); (T4, N0-2, M0, G2, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (T4, N0-2, M0, G2, HER2 Status: Negative, ER Status: Negative, PR Status: Any); (T4, N0-2, M0, G3, HER2 Status: Positive, ER Status: Positive, PR Status: Negative); (T4, N0-2, M0, G3, HER2 Status: Positive, ER Status: Negative, PR Status: Any); (T4, N0-2, M0, G3, HER2 Status: Negative, ER Status: Any, PR Status: Any); (Any T, N3, M0, G1, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (Any T, N3, M0, G1, HER2 Status: Negative, ER Status: Negative, PR Status: Any); (Any T, N3, M0, G2, HER2 Status: Positive, ER Status: Positive, PR Status: Negative); (Any T, N3, M0, G2, HER2 Status: Positive, ER Status: Negative, PR Status: Any); (Any T, N3, M0, G2, HER2 Status: Negative, ER Status: Positive, PR Status: Negative); (Any T, N3, M0, G2, HER2 Status: Negative, ER Status: Negative, PR Status: Any); (Any T, N3, M0, G3, HER2 Status: Positive, ER Status: Positive, PR Status: Negative); (Any T, N3, M0, G3, HER2 Status: Positive, ER Status: Negative, PR Status: Any); (Any T, N3, M0, G3, HER2 Status: Negative, ER Status: Any, PR Status: Any). T0: No evidence of primary tumor. T1: Tumor measuring 20 mm or less in greatest dimension. T2: Tumor measuring more than 20 mm, but not more than 50 mm in greatest dimension. T3: Tumor measuring more than 50 mm in greatest dimension. T4: Tumor of any size with direct extension to the chest wall and/or to the skin (ulceration or macroscopic nodules); invasion of the dermis alone does not qualify as T4. N0: No regional lymph node metastasis is identified or isolated tumor cell clusters (ITCs) are identified only. N1: Tumor with micrometastases; or metastases in 1-3 axillary lymph nodes; and/or clinically negative internal mammary nodes with micrometastases or macrometastases by sentinel lymph node biopsy. N2: Tumor with metastases in 4-9 axillary lymph nodes; or positive ipsilateral internal mammary lymph nodes by imaging in the absence of axillary lymph node metastases. N3: Tumor with metastases in 10 or more axillary lymph nodes; or in infraclavicular (level III axillary) lymph nodes; or positive ipsilateral internal mammary lymph nodes by imaging in the presence of one or more positive level I, II axillary lymph nodes; or in more than three axillary lymph nodes and micrometastases or macrometastases by sentinel lymph node biopsy in clinically negative ipsilateral internal mammary lymph nodes; or in ipsilateral supraclavicular lymph nodes. G1: Low combined histologic grade (favorable); SBR score of 3-5 points. G2: Intermediate combined histologic grade (moderately favorable); SBR score: 6-7 points. G3: High combined histologic grade (unfavorable); SBR score of 8-9 points. M0: No clinical or radiographic evidence of distant metastases. Imaging studies are not required to assign the M0 category. (AJCC 8th ed.)",
